professor	Seeing a professor in your dream, symbolizes higher learning and wisdom. You will have prominence in some field.
prom	Dreaming that you are at a prom, represents cycles and the passage of time. This dream signals an end to something and the beginning of something else. This dream may also signify your anticipation of your own upcoming prom in real life.
proposal	Dreaming that you are being proposed to indicates that you are merging a previously unknown aspect of yourself  More directly, the dream suggests  you are thinking about  marriage or some serious long-term commitment/project/situation. Your reaction to the proposal indicates your true feelings about marriage or commitment.
prostitute	Dreaming that you are a prostitute indicates your desires for more sexual freedom/expression and sexual power. You want to be less inhibited and possibly explore other areas of sexuality. Your waking principle are too rigid. On a  negative side, you may be harboring feelings of guilt and negative attitudes toward relationships. You are having difficulties integrating love and sexuality.  Dreaming that you are with a prostitute, suggests that you are feeling sexually deprived/needy. Alternatively, you may be feeling that sexual relationships were more simple and straightforward.
protection	Dreaming that you are being protected or need protection indicates that you are feeling helpless in some situation. Life's difficulties has made you dependable on others. You need to start taking charge of the situation.  Dreaming that you are protecting someone, suggests that you are putting up an emotional wall or barrier between you and others around you. Consider who or what you are protecting for clues as to what aspect of your own self you are afraid of letting out and letting others know.
prune	Dreaming that you are pruning, represents growth. You need to get rid and cut away at your old habits and former ways. Get rid of what you no longer need.Seeing prunes in your dream, symbolizes an emotional or creative blockage. It may also represent aging as implied by the metaphor "as wrinkled as a prune".
psychic	Dreaming that you see a psychic, represents your desires to know the unknown, your fate and hopes. You may be experiencing anxieties about the future and in achieving your goals. Additionally, you may feel a lack of control in the path that you life is taking.  Dreaming that you are psychic indicates the sensitive side of your personality.
psychokinesis	Dreaming that you have psychokinesis indicates your tendency to manipulate your surroundings. You are being over controlling.
pubic hair	Seeing pubic hair in your dream, suggests that you are coyly making your sexual feelings known.
puddle	Seeing a puddle in your dream, represents feelings that have been downplayed and overlooked. Although these feelings may be minor, it is still worth addressing before it threatens to explode unexpectedly.
pulling	Dreaming that you are pulling something indicates your struggles with getting things accomplished. It may represent your responsibilities, relationships, or situations which you should unload and/or let go. Consider what or who you are pulling.
pumpkin	Seeing a pumpkin in your dream, implies openness and your receptiveness to new ideas and experiences.  A pumpkin is also symbolic of  the female sexuality. Alternatively, it may relate to the popular fairy tale of Cinderella where a carriage turns back into a pumpkin. In this regard, it may represent some situation in which time is running out.
punch	Dreaming that you are punching someone or something, represents hidden anger and aggression. It may also be a symbol of power and your ability to draw strength from within yourself.  Dreaming that you are unable to throw a punch indicates that you are feeling helpless. You may have self-esteem and confidence issues.  Dreaming that you are drinking punch, represents vitality and renewal.
punishment	Dreaming that you are punished means guilt or shame about your actions. You need to learn to forgive yourself. Are you punishing yourself?  Dreaming that you are punishing others means hidden resentment towards that person. Alternatively, they may represent aspects of your own personality that you fear.
puppet	Seeing a puppet in your dream, suggests that you are allowing others to control you. You are easily swayed by others and feel that you can not stand up for yourself.
puppeteer	Dreaming that you are a puppeteer, suggests that you are trying to control or manipulate somebody.
puppy	Seeing a puppy in your dream, symbolizes your playfulness and carefree nature. It also represents a blossoming friendship or that your friendships will grow stronger.  Seeing a litter of newborn puppies in your dream, is indicative of the amount of time that an idea has been developing or will take to develop. Look to the number of puppies to give you that approximate amount of time.  Dreaming that you are taking care of some puppies indicates that you are a trustworthy and loyal friend especially in difficult times.
purse	Dreaming that you are carrying a purse means secrets which are being closely held and guarded.  Dreaming that you lost your purse indicates loss of power and control of possessions. It also suggests that you may have lost touch with your real identity.
pursuit	Dreaming that someone or something is in pursuit of you indicates that you are refusing to acknowledge a certain viewpoint or idea.  Dreaming that you are in pursuit of someone or something, suggests that you are being denied of your power and influence. You need to re-evaluate your strengths and concentrate your efforts in something more worthwhile.
pus	Seeing pus in your dream, suggests that something needs to be expressed. You may be harboring some prejudices, attitudes, or some other negative emotion that attempting to be released. You need to acknowledge these feelings and deal with them. Also consider the symbolism of where on the body the pus is located.
push	Dreaming that you are pushing something, symbolizes energy, effort, encouragement and a new drive to succeed in life. Consider also how you are someone in your life may be a "pushover".  Dreaming that you are pushed or being pushed means that you are being pressure or feel coerced into doing something. Alternatively, it implies your need for perfection. You may be finding that you do not have enough time to complete a task.
pushpins	Seeing or using pushpins in your dream indicates that you need to open your eyes and look at what is in front on you. You may be overlooking something that is in plain view.
putty	Dreaming that you are handling putty means that your risk taking approach to things will cause you to lose your fortune.
puzzle	Seeing a jigsaw puzzle in your dream, represents a mental challenge or a problem in your waking life that you need to solve. If there are pieces missing in the puzzle, then it suggests that you do not have all the facts in order to make a good and sound decision.  Seeing or doing a crossword puzzle, suggests that you are being faced with a mental challenge. The dream may be a pun on "cross words" directed at your or aimed toward someone.
pyramid	Seeing pyramids in your dream means that many new and major changes will be occurring  in a short amount of time. It is a symbol of longevity, stability, and a firm foundation.  Dreaming that you are climbing a pyramid indicates that you will wander aimlessly for awhile before finding the gratification of your desires.
python	Seeing a python in your dream, represents danger, sin, and overt sexuality. Alternatively, it may symbolize your determination.  Seeing a python suffocate and kill its prey, suggests that you are feeling emotionally stressed and anxious.
rabbits	Seeing a rabbit in your dream, foretells of luck, magic and of a favorable turn of events and a positive outlook in your future  endeavors. Alternatively, rabbits symbolize your sexual activity.  Seeing  a white rabbit in your dream, symbolizes faithfulness of a lover.  Seeing many rabbits hopping about the meadows means fertility and that children will bring you much joy.
rabies	Dreaming that an animal with rabies bites you indicates that you are harboring extreme inner feelings of anger and unexpressed hostility. Your anger might erupt in violence if not expressed in a controlled manner.
raccoon	Seeing a raccoon in your dream means deceit, thievery, and of false friends secretly conspiring against you.
race car	Seeing a race car in your dream, symbolizes your hard driving and headstrong attitudes. It may also reflect your competitive nature and the need to win. Alternatively, the symbol may be a pun for your issues with race and ethnicity.  Dreaming that you are driving a race car, represents your fast paced lifestyle. You may be jeopardizing your health with your reckless behavior.  Seeing race tracks in your dream, represents life in the fast lane for you. The tracks may be a metaphor for your quest to get ahead in life. Alternatively, you may feel that you are going in circles. Or that you have a set path of thinking and doing things and are unwilling to deviate from it.
race	Dreaming that you are in a race means that others are envious of your achievements and want it for themselves.  If you win the race, then it indicates that you will overcome your competitors. Alternatively, this dream may also be an indication for you to slow down or take a different coarse in life. Often this dream can reveal your competitive nature and how you tend to measure yourself against others.
racism	Seeing racism in your dream indicates that you may be too judgmental and discriminatory in some situation of your waking life. Perhaps you have falsely pre-judged someone because of the way he or she appeared.  Dreaming that you are racist indicates your unwillingness and refusal to be pushed aside. You refuse to be dismissed.  If you believe in racism, then the dream is a reflection of your waking ideals and beliefs.
rack	Seeing an empty rack in your dream means your preoccupation with a problem that has given you much anxiety.  Seeing a rack of clothes in your dream means your indecisiveness and the lingering uncertainty and doubt over the faithfulness of your lover.
racket	Hearing a racket be made in your dream,  means disappointments after being let down in some anticipated pleasure.
radio	Dreaming that you are listening to the radio, symbolizes your awareness and intuition toward a particular situation.  What you hear through the radio also represents messages from your unconscious. It is possible that it is some for of ESP or telepathic communication.  Dreaming that a radio is turned off indicates that you have the ability to help or assist in some situation, but you are refusing to do so.
radish	Seeing a garden of radishes in your dream means prosperous business and kind friends.  Dreaming that you are Seeing or eating a radish indicates that your feelings will be slightly hurt as a result of the thoughtlessness of someone near you.  Dreaming that you are planting radishes, foretells that your heart's desires will be happily realized.
raffle	Dreaming that you are raffling an item means risky speculation and investment ventures.  Dreaming that you are attending a church raffle, foretells of bitter disappointments in your future.
raft	Seeing a raft in your dream indicates that you have not built a firm foundation for yourself. There is still much work ahead.  Dreaming that you are floating on a raft, suggests that you are drifting through life, not knowing where you are headed. You are confused about your purpose and direction in life.  Dreaming that you are white water rafting means that after going through some turbulent times, your sadness and pain will slowly disappear.
rag	Seeing old, tattered rags in your dream means that you are cleaning up old problems and issues.  Dreaming that you are wearing rags means anxieties and concerns over your self-image.
rage	Dreaming that you are in rage, is symbolic of your bad temper and negative outbursts. Work on empowering your inner strengths.
railing	Dreaming that you are holding on to a railing means that you are desperately holding out for a chance to obtain the object of you affection.
railroad	Seeing a railroad in your dream means that you have laid out a set track toward achieving your goals.  Seeing an obstruction on the railroad indicates the path toward your goals will not be an easy one. It may also indicate that you have lost track of your goals,  Dreaming that you are walking alongside the railroad tracks means much happiness from your skillful completion of your tasks.
rain	Dreaming that you get wet from the rain means that you will soon be cleansed from your troubles and problems. Rain also symbolizes fertility and renewal.  Seeing and hear rain falling, symbolizes forgiveness and grace.  Dreaming that you are watching the rain from a window indicates that spiritual ideas and insights are being brought to you awareness. It may also symbolize fortune and love.  Hearing the tapping of the rain on the roof indicates spiritual ideas and blessings coming to mind. It may also suggests that you will receive much joy from your home life.
rainbow	Seeing a rainbow in your dream means much hope,  success and good fortune in the form of money, prestige, or fame. The rainbow is a bridge between your earthly, grounded self and the higher, spiritual self.  For lovers to see a rainbow, symbolizes overwhelming happiness from their union.
raincoat	Dreaming that you are wearing a raincoat, suggests that you are shielding yourself from your emotions. You are not able to face the nastiness. It also refers to your pessimistic outlook.
raisin	Dreaming that you are Seeing or eating raisins means that negative forces and discouraging comments will seek to diminish your hopes when they are about to be realized.
rake	Dreaming that you are using a rake means that work will never be accomplished unless you do it yourself.  Seeing others raking indicates that you will be happy on the well-being and livelihood of others.  Seeing a broken rake in your dream means that some illness or accident will interrupt your plans, resulting in its failure.
ram	Seeing a ram in your dream means aggression, energy, and impulsiveness. You may be pursuing a decision that should be approached with more tact and consideration. It may also symbolize strong and powerful friends who will use their influence and best efforts for your good.  Dreaming that a ram is pursing you means the threat of misfortune.
ramp	Dreaming that you are going up a ramp means your struggles in achieving a goal.  It is symbolic of your determination and ambition. If you fail to go up a ramp, then it suggests that you are not able to overcome your difficulties. There are still obstacles standing on your way.  Dreaming that you are going down a ramp, refers to some instability in your life.
ranch	Dreaming that you are at a ranch, suggests that you need to take stock of your life and what you hope to achieve and gain. The dream may also refer to your own livelihood and concerns about money.
ransom	Dreaming that somebody is demanding ransom from you means that you have been deceived.
rape	Dreaming that you have been raped, suggests a sadistic expression of sexual desire.  You may be expressing an unconscious desire to be violated, conquered, or forced into forbidden territory. Some women have a desire to be sexually overpowered, but not hurt. It also indicates vengeful feelings toward the opposite sex. Alternatively, it suggests that you are feeling violated in some way. Something or someone is jeopardizing your self-esteem and emotional well-being. You feel that someone or something is being forced upon you. Dreams of rape are also common for those who were actually raped in their waking life.  Seeing a rape being committed in your dream indicates sexual dysfunction or uncertainty.
rapids	Dreaming that you are carried away by the rapids, suggests that you are experiencing some intense feelings.
rash	Dreaming that you have a rash indicates repressed anger, frustrations and annoyances. You may be holding in your anger and frustrations and not revealing your negative feelings to others.
raspberries	Seeing raspberries in your dream means dangerous but interesting affairs.  Dreaming that you are Seeing or eating raspberries indicates distress over some malicious gossip that is being spread about you.
raspberry	Seeing raspberries in your dream means dangerous but interesting affairs.  Dreaming that you are Seeing or eating raspberries indicates distress over some malicious gossip that is being spread about you.
rat	Seeing rats in your dream means feelings of doubts, guilt and/or envy. You are having unworthy thoughts that you are keeping to yourself but are Seeing or eating you up inside. Alternatively, it indicates repulsion. The dream may also be a pun on someone who is a rat.  Seeing a black rat, represents deceit and covert activities.  Seeing a white rat in your dream indicates that in your time of distress, you will receive assistance from an unexpected source.  Dreaming that a rat is biting your feet, symbolizes the rat race that you are experiencing in your waking life.
rattle	Seeing a baby playing with a rattle in your dream means tranquility and contentment in the home.  Dreaming that you give a baby a rattle means unfortunate investments.
rattlesnake	Seeing a rattlesnake in your dream, represents the passage of time.
raven	Seeing a raven in your dream, symbolizes betrayal, disharmony,  misfortune, and death.
razor	Seeing a razor in your dream, suggests that there is a situation or problem that you need to smooth out.
reading	Dreaming that you are reading means that you need to obtain more information or knowledge before making a decision. You should review your thoughts, think things through and consider other options.  Dreaming that you or someone is reading incoherently means worries and disappointments.
reaper	Seeing reapers working hard in your dream indicates prosperity and pleasure.  Seeing an idle reaper in your dream, a discouraging event will interrupt your prosperous times.
rebirth	Dreaming that you are born again indicates that you need to deal with issues that you have been avoiding. You may have been given a second chance to regain what was previously thought to be lost. Alternatively,  you are starting or entering a new stage in your life. You are looking toward the future without dwelling on the past.
receipt	Seeing a receipt in your dream indicates that you are accepting or acknowledging some aspect of yourself. It is a reflection of your openness and genuineness. What is the receipt for? Alternatively, it suggests guaranteed success and better times ahead.
reception	Dreaming that you are attending a reception means many pleasant engagements and social gatherings.
recipe	Dreaming of a recipe, symbolizes your creativity, talents and enjoyment of life. You need to take advantage of life's pleasures. Consider what is the recipe for. Desserts suggest that your need to indulge in life and devote some time to leisure. A recipe for preparing meat generally represents your desires for physical/emotional satisfaction.
reconcilement	Dreaming about a reconcilement, represents a person in your waking life that you need to reconnect with. You need to rid yourself of some burden that has been weighing you down.
record	Seeing or listening to a record in your dream, suggests that you need to consider both sides of a situation.  You need to be more in tune with your instincts. Alternatively, it represents a need for enjoyment and sensual pleasure.
rectangle	Seeing a rectangle in your dream, represents permanence, materialism and stability. Because of its four corners and four sides, it is also symbolic of the number 4.
redhead	Dreaming that you are a redhead, suggests that you need more spontaneity and vitality in your life. Make some dramatic changes.
reed	Seeing reeds in your dream, symbolizes your flexibility in various situations.
reef	Seeing a reef in your dream, suggests that you are blocking out unconscious material from emerging onto the surface.
referee	Seeing a referee in your dream means an inner battle between your own ideals and values and between the ideals and values of others.
reflection	Seeing your reflection in your dream, represents your true self; it is time to look within. The reflection may highlight both your flaws and positive attributes. Learn from your flaws and how to improve on them and at the same time appreciate your good qualities.  Alternatively, your reflection could also indicate how you want others to perceive you.
refrigerator	Seeing or opening a refrigerator in your dream, represents your chilling personality and/or cold emotions. The dream may also be telling you need to put some goal, plan, or situation on hold. Alternatively, it means that you have found and accomplished what you have been unconsciously seeking.
refugee	Dreaming that you are a refugee means your feeling of not belonging anywhere. You feel socially rejected or emotionally isolated. Alternatively, you may be trying to escape a situation or issue instead of confronting it.
register	Dreaming that you register at a hotel under an alias means that you will undertake some guilty enterprise that will give you much distress. You will lose your peace of mind.  Dreaming that someone else is registering into a hotel using your name means that you will leave some work that others will have to finish for you.
rehabilitation	Dreaming that you are in a rehabilitation center indicates that you are ready for a fresh new start. You are rebuilding a new self-image.
rehearsal	Dreaming that you are attending a rehearsal, suggests that you are getting ready for life or enter into the real world.
reindeer	Seeing a reindeer in your dream means your loyalty toward your friends who may be going through a tough time.
rejection	Dreaming that you are rejecting something indicates that there are feelings or situations that you want to be rid of. Alternatively, you may be refusing to accept a situation that is being imposed and forced upon you.  Dreaming that you are being rejected means a lack of self-worth and alienation of others.
relationships	Dreaming about your waking relationships indicates wish-fulfillment. In your dream state, you may be able to confront issues that you would normally ignore or are afraid of bringing up. Compare your dream relationship with your waking relationship.  Dreaming about a relationship with a stranger, represents the different sides of your personality.
relative	Seeing your relatives in your dream means family issues or feelings.  They represent some aspect of your own self.
relief	Dreaming about relief, suggests that you are trying to reduce the affect of the dream message and images. You may be having a disturbing dream and your conscious is seeking to alleviate the impact.  You need to take some time out. Evaluate your decisions and judgment carefully.
religion	Dreaming that you are deeply religious, foretells of a negative turn to your business affairs and a disruption to your life.  Dreaming that you are over religious means that your goody goody character will repulsed your lover or mate.
remodeling	Dreaming that you are remodeling indicates that you are reevaluating your values and making changes to your belief system.
remote control	Seeing a remote control in your dream, symbolizes that your buttons are being pushed by someone, a relationship or situation that is too controlling
renovate	Dreaming that you are renovating means that old ideas or habits are being replaced by new ways of looking at the world and interacting with others. It is also an indication that you have triumph over much adversity.
rent	Dreaming that you are paying rent means satisfactory finances.  Dreaming that you cannot pay rent, is a bad omen by which you will see much failure in trade.  Dreaming that you are renting a house indicates new and profitable dealings.
repair	Dreaming that you are repairing something means that you are going through a period of recovery from an upsetting situation. The item that you are repairing is indicative of the area in your life that you are working on.
reprieve	Dreaming that you are granted a reprieve means that you will overcome some difficulty that has given you much anxiety.
reptile	Dreaming that you are attacked by a reptile, forewarns of a serious problem ahead for you. A friend will betray and slander you.  Dreaming that you are handling a reptile without harm to yourself means that you are letting the ill humor and bitterness of your friends bring you down.  You will eventually succeed in regaining their pleasant relations.  Dreaming that you are bitten by a reptile means that you will lose your lover to a rival.  Dreaming that a dead reptile comes to life, symbolizes that your old problems that you thought were resolved and settled will resurface again.
rescue	Dreaming that you are being rescued or rescue others, represents an aspect of yourself that has been neglected or ignored. You are trying to find a way to express this neglected part of yourself.  In particular, to dream that you rescue someone from drowning indicates that you have successfully acknowledged certain emotions and characteristics that is symbolized by the drowning victim.
reservoir	Seeing a filled reservoir in your dream, symbolizes stored up or repressed emotions.  Seeing an empty reservoir in your dream indicates that you have expended all your energy and emotions on others.
resign	Dreaming that you resign from any position means of unfortunate endeavors and make some foolish choices.
resort	Dreaming that you are on a resort, represents your need for some relaxation and escape from the pressures of everyday life. You need to re-energize yourself.  The dream may also be a pun a "last resort". Don't be afraid to turn to someone for help.
restaurant	Dreaming that you are in a restaurant, suggests that you are feeling overwhelmed by decisions/choices that you need to make in your life. Alternatively, it indicates that you are seeking for emotional nourishment outside of your social support system.
restrained	Dreaming that you are restrained indicates that you are holding yourself back and not fully expressing yourself. The dream may also be a reflection of the actual state of your body, known as REM paralysis.
resume	Seeing a résumé in your dream, suggests that you are evaluating your own abilities and performance in some situation. Depending on how you feel about the résumé, it may indicate whether or not you feel you have what it takes for the task at hand.
resurrection	Dreaming that you or others are resurrected from the dead, suggests that you will eventually overcome your current obstacles and achieve your goals.  It signals an awakening of your spirituality and renewed energy.
resuscitate	Dreaming that you are being resuscitated means that you will have heavy losses.  Dreaming that you resuscitate another indicates that new friendships will be formed giving you much pleasure.
retarded	Dreaming that you are retarded indicates that you are having feelings of self-doubt. You are afraid of being left out or left behind.  Seeing a retarded person in your dream, suggests that someone around you is feeling ignored or overlooked. Perhaps you have failed to listen to what they have to say and as a result are alienating them.
reunion	Dreaming that you are attending a reunion, suggests that there are feelings from the past which you need to acknowledge and recognize. Alternatively, it indicates that you have incorporated the various aspects/qualities of the people in your dream reunion.
revelation	Dreaming that you are having a bright and pleasant revelation means a positive outlook in business and/or love.  Dreaming that you are having a gloomy revelation means you will be met with a lot of discouraging obstacles.
revenge	Dreaming that you are taking revenge, symbolizes your weak character and bitter heart, which will lead to loss of friends and cause your more problems.  Dreaming that others take revenge on you indicates that you are surrounded my enemies and have reason to be fearful.
reverend	Seeing a reverend in your dream indicates that you are looking for respect and guidance. The dream may also mean that you need to be more selfless and reach out to others in their time of need.
revolt	Seeing a revolt in your dream indicates peer pressure is working on you and that you may not want to go along with the crowd.
revolver	Seeing a revolver in your dream, symbolizes the lingering of danger.  Seeing your lover with a revolver in your dream means a disagreement with some friend and a possible break-up with your lover.
rheumatism	Dreaming that you have rheumatism means that an unexpected interruption will delay the achievement of your goals and plans.  Dreaming that others have rheumatism, symbolizes disappointment.
rhinestone	Seeing rhinestones in your dream means short-lived pleasures.
rhinoceros	Seeing a rhinoceros in your dream, suggests that you need to forge ahead toward your goals and do not take "no" for an answer. Do not let any obstacles sidetrack you from your destination. You need to be more aggressive.
rhubarb	Seeing rhubarb growing in your dream means that you are freeing yourself out of an unwanted situation or relationship. It also suggests that pleasant times will be lingering around for awhile.  Dreaming that you are cooking rhubarb means an argument which will result in a loss of a friend.  Dreaming that you are Seeing or eating rhubarb indicates disappointment in your present job.
rib	Seeing ribs in your dream, symbolizes poverty and misery.
ribbon	Seeing floating ribbons floating in your dream means pleasant companions.
rice	Seeing grains of rice in your dream, symbolizes success, prosperity, luck, fertility and warm friendships.  Dreaming that you are Seeing or eating rice indicates happiness and tranquility in the home.  Dreaming that you are cooking rice means that new responsibilities will bring you much joy.  Seeing rice mixed with dirt in your dream means illness and separation from friends.
riches	Dreaming that you are rich, suggests that you will succeed in life with perseverance and strive.
riddles	Dreaming that you are trying to solve a riddle means that your patience will be tested in some endeavor you have chosen to undertake. You can also expect that this task will tie up some of your finances.
ride	Dreaming that you are riding an animal or vehicle, symbolizes the path and direction of your life.  Alternatively, it may indicate that you are going along with another's plans and ideas.  In particular, to dream that you are riding a bicycle, motorcycle, or horse symbolizes the rhythm of some sexual act.
right	Dreaming of the right, represents conscious reality, deliberate action and rational thoughts. It may also be a pun on the rightness of an idea, decision, or plan. You are doing the right thing.
ring	Seeing a ring on your finger in your dream means your commitment to a relationship or a successful new endeavor. It also indicates your loyalty to your ideals, responsibilities, and beliefs.  Seeing a broken ring in your dream means an attack on your loyalty. It is indicative of disappointments and separation.  Dreaming that you lose a ring or someone has stolen your ring, suggests that you will lose something or someone near and dear to you.  Dreaming that you receive a ring indicates that your suspicions and worries over you lover will end.  You will come to realize that he is true to his heart and will devote himself to your interest.
ringworms	Dreaming that you have ringworms, forewarns that you will catch a slight illness.
riot	Seeing or participating in a riot in your dream, represents a loss of your individuality. You are involved in a situation that is destructive to your being. It is time to stand up for yourself.
rising	Dreaming that you are rising high into the air means that you will find unexpected wealth and pleasures.  Dreaming that you are rising to a high position means that determination and knowledge will bring you desired wealth.
rival	Dreaming that you have a rival means that you are too hesitant in asserting you rights and standing up for yourself. Consequently, you will lose the favor of some distinguished people.  Dreaming that you have been outwitted by a rival means that you have neglected your duties and business affairs for the pursuit of leisure and ease. Your neglect of these matters will prove detrimental.  Dreaming that you outwitted a rival indicates that you will find a loveable companion.  You will also be advancing to higher a higher position.
river	Seeing a clear, calm-flowing river in your dream means that  you are allowing your life to float away and it is time that you take a more decisive hand in directing your life. A river also symbolizes joyful pleasures, peace and prosperity.  Seeing a raging river means that your life is feeling out of control.  Seeing a muddy and/or raging river means tumultuous times and jealousy in your life.  Seeing empty rivers in your dream, forewarns of sickness and unexpected bad luck.
roaches	Seeing roaches in your dream, represents an undesirable aspect of yourself in which you need to confront.  Alternatively, it may be a pun for smoking marijuana. On a positive note, roaches may also be symbolic of tenacity and longevity.
road sign	Seeing road signs in your dream, represent advice and messages that your unconscious is trying to convey. Consider what the road sign is saying and how you need to apply its message to an aspect of your daily life.
road	Seeing a road in your dream indicates your sense of direction and pursuit of your goals.  Seeing a winding, curvy, or  bumpy road in your dream, suggests that  you will experience many obstacles and setbacks in achieving your goals. You may be met with unexpected difficulties. If the road is dark, then it reflects the darker or more frightening choices which you have made or are making.  Seeing a smooth road bordered by green trees and flowers indicates a steady progress and steady climb up the social ladder. If the road is straight and narrow, then it means that your path to success is going according as planned.  Seeing an unknown road in your dream means that you new project will cause more grief than it is worth and a waste of time.  Dreaming that a threatening creature is on a road, parallels a hostile situation/person you are encountering in your waking life. It is an obstacle that you need to overcome, no matter how intimidating the situation or person may appear.
roadblock	Seeing a roadblock in your dream means obstacles in your business or personal life. You may be more persistent and diligent in trying to overcome the obstacles that come your way.
roadrunner	Seeing a roadrunner in your dream, represents mental agility. You tend to run toward one idea after another.  You also have the ability to stop at a moment's notice and consider your next plan of action.
roast	Seeing or eating roast in your dream means melancholy in the home, betrayal, and/or secrets.
robbery	Dreaming that you have been robbed indicates that you are experiencing an identity crisis or you are suffering some sort of loss in your life. Alternatively, you may feel that someone has stolen your success or has taken credit for something you did.
robe	Seeing or wearing a robe in your dream means personal issues that you need to confront. The dream may also refer to your secret desire to let loose.
robin	Seeing a robin in your dream, represents new beginnings and time for growth. It may also be a pun on someone whose name is Robin.
robot	Seeing a robot in your dream indicates that you are going about life in a mechanical and rigid way. You have lost the ability to express your feelings. Alternatively, a robot may symbolize the way you view your working life.
rock	Seeing rocks in your dream means permanence and stability as expressed in the familiar phrase "as solid as a rock". It may also indicate that you are making a commitment to a relationship. Or you may be contemplating some changes in your life  that will  lay the groundwork for a more solid foundation. On the other hand rocks may also symbolize stubbornness, disharmony and unhappiness.  Dreaming that you are climbing a steep rock means struggles, obstacles, and disappointments.
rocket	Seeing a rocket shooting up into the air in your dream means faithfulness in marriage or the winning over the heart of your crush.  Your plans or ideas may also be taking off and you are quickly achieving success.  Seeing a rocket descending from the air in your dream indicates unhappy unions.
rocking chair	Seeing an occupied rocking chair in your dream means friendly surroundings and jovial pleasures.  Seeing a vacant rocking chair in your dream, foretells of grief and estrangement.
rodeo	Dreaming that you are at the rodeo, suggests that you need to take control of your animalistic forces and primal urges.
rogue	Dreaming that you are rogue, foretells that your friends will worry about you over a poor decision that you have made and gone through with.  Dreaming that your lover is rogue means that you will be greatly distressed over the neglect and inconsideration of a friend.
roller blades	Dreaming that you are on roller blades, suggests that you are moving rapidly through life with tremendous ease and determination. You are experiencing a sense of liberation and freedom.
roller coaster	Dreaming that you are riding a roller coaster means that you are experiencing erratic behavior brought on by yourself or a situation. You are experiencing frequent ups and downs in your waking life.
rolling pin	Seeing or using a rolling pin in your dream, represents your creative ability. You are feeling productive and being optimistic.  Dreaming that you are using a rolling pin as a weapon indicates that you are being being too hasty and on the verge of losing your temper.
roof	Seeing a roof in your dream, symbolizes a barrier between two states of consciousness. It represents a protection of your consciousness, mentality, and beliefs. It is  an overview of how you see yourself and who you think you are.  Dreaming that you are on a roof, symbolizes boundless success. If you fall off the roof, suggests that you do not have a firm grip and solid foundation on your advanced position.  Dreaming that the roof is leaking, represents distractions, annoyances, and unwanted influences in your life. It may also indicate that new information will dawn on you. Alternatively, it may suggest that something is finally getting through to you. Perhaps someone is imposing and intruding their thoughts and opinions on you.  Dreaming that the roof is falling in indicates that you high ideals are crashing down on you. Perhaps you are unable to live up to your own high expectations.
rook	Seeing rooks in your dream means that your modest friends are not meeting your needs in your pursuit for pleasure, vitality and joy.  Seeing a dead rook in your dream, forewarns of a serious illness or death in your family.
room	Dreaming that you are in a room, represents a particular aspect of yourself or a particular relationship.  Dreams about various rooms often relate to hidden areas of the conscious mind and different aspects of your personality.  Dreaming that you find or discover new rooms, suggests that you are developing new strengths and taking on new roles. You may be growing emotionally.  Seeing an appealing or comfortable room in your dream means opulence and satisfaction in life.  Seeing a dark, eerie or confining room indicates that that you feel trapped or repressed in a situation.
rooster	Seeing a rooster in your dream indicates that you or someone is being a show-off.  It is an indication of cockiness and arrogance. You have little or no regards for others.  Hearing a rooster in your dream, symbolizes bragging and self-glorification.  Seeing roosters fighting in your dream means rivalry and quarreling.
root	Seeing roots of the trees or plants in your dream, symbolizes the depths and core of your unconscious mind and soul.  It represents your values and belief system. Alternatively, it indicates your family ties and bonds. You may be searching into your past.
rope	Seeing ropes in your dream, represents some connection or a way to tie/hold things together.  Dreaming that you are walking on a rope indicates that you will engage in a doubtful investment but it will prove to be successful.  Dreaming that you are climbing up a rope indicates your determination to succeed and overcome adversity. It may also represent your climb to the top. If you are climbing down a rope, then it indicates that you are experiencing disappointments and decline in some business affair.  Dreaming that you are tied up in ropes means that you will let your heart guide you contrary to your better judgment.
rosary	Seeing or holding a rosary in your dream, symbolizes comfort, solace, or satisfaction. It is also connected to the act of giving and asking.
rose	Seeing roses blooming in your dream means faithfulness in love and the arrival of a much joyous occasion. Roses also symbolize love, passion, femininity, and romance, particularly if they are red roses. If you see a white rose, then it symbolizes virginity, pureness, and secrecy. It you see a yellow rose, then it refers to infidelity or jealousy.  Seeing withered roses in your dream means death or  the parting or absence of loved ones.  To smell roses in your dream indicates unimaginable happiness and pleasure.
rosebush	Seeing a rosebush in your dream, foretells of a period of prosperity.  Seeing a dead rosebush in your dream indicates misfortune and illness to strike you or your relatives.
rosemary	Seeing rosemary in your dream, symbolizes sadness and remembrance. You are reflecting on something in your dream.
rosette	Dreaming that you or others are wearing rosettes means a waste of time on frivolous pursuits which will bring you much disappointments in the end.
rotten	Dreaming that something is rotten, suggests that you are wasting away your potential. You have failed to make use of the opportunities that have come your way.
rouge	Dreaming that you are wearing or putting on rouge means that you will obtain your desires through deceitful ways.  Seeing others with rouge on their face indicates that you are being cleverly manipulated to further the gains of a deceitful person.  Dreaming that rouge is coming off of your face means that you will be humiliated before your rival and lose your lover at the same time.
rowboat	Dreaming that you are in a rowboat with others means that you enjoy pleasures with people of a worldly quality.
rowing	Dreaming that you are rowing indicates a hard and difficult journey or path. It may be telling you that you are doing things the hard way. Alternatively, it may represent your spiritual progress and emotional journey.
